Linux 3.11.0-17-generic (axle) 	11/11/14 	_x86_64_	(64 CPU)

02:26:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:49:20        all     21.74      0.00      0.27      0.00      0.00     78.00
03:50:20        all     21.73      0.00      0.27      0.00      0.00     78.00
03:51:20        all     21.73      0.00      0.27      0.00      0.00     78.00
03:52:20        all     21.74      0.00      0.27      0.00      0.00     77.99
03:53:20        all     21.74      0.00      0.27      0.00      0.00     77.99
03:54:20        all     21.75      0.00      0.25      0.00      0.00     78.00
03:55:20        all     21.74      0.00      0.26      0.00      0.00     78.00
03:56:20        all     21.75      0.00      0.26      0.00      0.00     78.00
03:57:20        all     21.75      0.00      0.25      0.00      0.00     78.00
03:58:20        all     21.75      0.00      0.25      0.00      0.00     78.00
03:59:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:00:20        all     21.75      0.00      0.26      0.00      0.00     77.99
04:01:20        all     21.76      0.00      0.25      0.00      0.00     78.00
04:02:20        all     21.75      0.00      0.25      0.00      0.00     78.00
04:03:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:04:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:05:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:06:20        all     21.74      0.00      0.27      0.00      0.00     78.00
04:07:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:08:20        all     21.74      0.00      0.27      0.00      0.00     78.00
04:09:20        all     21.74      0.00      0.27      0.00      0.00     77.99
04:10:20        all     21.73      0.00      0.27      0.00      0.00     78.00
04:11:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:12:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:13:20        all     21.75      0.00      0.26      0.00      0.00     77.99
04:14:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:15:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:16:20        all     21.75      0.00      0.26      0.00      0.00     77.99
04:17:20        all     21.75      0.00      0.26      0.00      0.00     77.99
04:18:20        all     21.75      0.00      0.25      0.00      0.00     78.00
04:19:20        all     21.75      0.00      0.26      0.00      0.00     78.00
04:20:20        all     21.75      0.00      0.25      0.00      0.00     78.00
04:21:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:22:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:23:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:24:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:25:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:26:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:27:20        all     21.74      0.00      0.26      0.00      0.00     78.00
04:28:20        all     21.72      0.00      0.30      0.00      0.00     77.99
04:29:20        all     21.59      0.00      0.41      0.00      0.00     78.00
04:30:20        all     21.46      0.00      0.57      0.00      0.00     77.97
04:31:20        all     21.28      0.00      0.75      0.00      0.00     77.97
04:32:20        all     21.58      0.00      0.42      0.00      0.00     78.00
04:33:20        all     21.52      0.00      0.49      0.00      0.00     77.99
04:34:20        all     21.54      0.00      0.47      0.00      0.00     77.99
04:35:20        all     21.50      0.00      0.52      0.00      0.00     77.97
04:36:20        all     21.47      0.00      0.53      0.00      0.00     78.00
04:37:20        all     21.51      0.00      0.51      0.00      0.00     77.99
04:38:20        all     21.47      0.00      0.52      0.00      0.00     78.01
04:39:20        all     21.31      0.00      0.49      0.00      0.00     78.19
04:40:20        all     20.93      0.00      1.00      0.00      0.00     78.07
04:41:20        all     20.71      0.00      0.90      0.00      0.00     78.39
04:42:20        all     20.78      0.00      0.90      0.00      0.00     78.32
04:43:20        all     20.69      0.00      0.96      0.00      0.00     78.35
04:44:20        all     20.86      0.00      1.05      0.00      0.00     78.09
04:45:20        all     20.24      0.00      1.66      0.00      0.00     78.10
04:46:20        all     20.34      0.00      1.39      0.00      0.00     78.27
04:47:20        all     19.56      0.00      1.41      0.02      0.00     79.01
04:48:20        all     17.41      0.00      1.16      0.00      0.00     81.43
04:49:20        all     16.33      0.00      1.01      0.00      0.00     82.66
04:50:20        all     16.12      0.00      0.89      0.00      0.00     82.99
04:51:20        all     15.95      0.00      1.03      0.00      0.00     83.02
04:52:20        all     16.12      0.00      0.93      0.00      0.00     82.95
04:53:20        all     14.62      0.00      0.69      0.00      0.00     84.69
04:54:20        all     13.33      0.00      0.55      0.00      0.00     86.12
04:55:20        all     13.52      0.00      0.54      0.00      0.00     85.93
04:56:20        all     13.09      0.00      0.99      0.02      0.00     85.90
04:57:20        all     13.54      0.00      0.57      0.00      0.00     85.89
04:58:20        all     13.59      0.00      0.58      0.00      0.00     85.82
04:59:20        all     13.72      0.00      0.43      0.00      0.00     85.85
05:00:20        all     12.61      0.00      0.51      0.00      0.00     86.87
05:01:20        all     10.80      0.00      0.21      0.00      0.00     88.98
05:02:20        all     10.65      0.00      0.38      0.00      0.00     88.97
05:03:20        all     10.56      0.00      0.46      0.01      0.00     88.97
05:04:20        all      9.89      0.00      0.86      0.01      0.00     89.24
05:05:20        all      8.68      0.00      0.69      0.00      0.00     90.63
05:06:20        all      8.60      0.00      0.83      0.00      0.00     90.57
05:07:20        all      8.59      0.00      0.83      0.00      0.00     90.59
05:08:20        all      7.55      0.00      0.45      0.00      0.00     91.99
05:09:20        all      7.24      0.00      0.53      0.00      0.00     92.23
05:10:20        all      7.14      0.00      0.66      0.00      0.00     92.20
05:11:20        all      6.76      0.00      1.08      0.00      0.00     92.16
05:12:20        all      7.14      0.00      0.71      0.00      0.00     92.15
05:13:20        all      7.29      0.00      0.55      0.00      0.00     92.17
05:14:20        all      4.56      0.00      0.29      0.00      0.00     95.16
05:15:20        all      4.55      0.00      0.17      0.00      0.00     95.27
05:16:20        all      4.47      0.00      0.24      0.00      0.00     95.28
05:17:20        all      4.17      0.00      0.58      0.00      0.00     95.25
05:18:20        all      4.35      0.00      0.37      0.01      0.00     95.27
05:19:20        all      4.32      0.00      0.42      0.01      0.00     95.26
05:20:20        all      4.20      0.00      0.51      0.00      0.00     95.28
05:21:20        all      4.21      0.00      0.50      0.00      0.00     95.29
05:22:20        all      3.74      0.00      0.78      0.00      0.00     95.48
05:23:20        all      2.61      0.00      0.56      0.00      0.00     96.83
05:24:20        all      1.74      0.00      0.22      0.00      0.00     98.04
05:25:20        all      1.21      0.00      0.41      0.00      0.00     98.38
