Q2,1.0,->  Index Scan using pk_part on part  (cost=0.00..102473.47 rows=8013 width=30) (actual time=0.114..1456.102 rows=7855 loops=1)
Q2,1.0,->  Hash Join  (cost=4006.53..300964.53 rows=1600000 width=168) (actual time=88.118..15278.185 rows=1602640 loops=1)
Q2,1.0,->  Hash Join  (cost=2.53..3756.53 rows=20000 width=4) (actual time=0.010..37.986 rows=20033 loops=6287)
Q2,1.0,->  Hash Join  (cost=2.53..3756.53 rows=20000 width=164) (actual time=0.069..71.169 rows=20033 loops=1)
Q2,1.0,->  Hash  (cost=3756.53..3756.53 rows=20000 width=164) (actual time=88.063..88.063 rows=20033 loops=1)
Q20,1.0,->  Index Scan using pk_part on part  (cost=0.00..97473.47 rows=20020 width=4) (actual time=0.045..1027.587 rows=21903 loops=1)
Q20,1.0,->  Hash Join  (cost=1.32..3595.32 rows=4000 width=55) (actual time=0.072..41.105 rows=4010 loops=1)
Q19,1.0,->  Hash  (cost=37477.10..37477.10 rows=10314 width=30) (actual time=339.440..339.440 rows=10593 loops=1)
Q19,1.0,->  Bitmap Index Scan on part_p_size_idx  (cost=0.00..8385.47 rows=399700 width=0) (actual time=82.748..82.748 rows=399409 loops=1)
Q19,1.0,->  Bitmap Index Scan on part_p_size_idx  (cost=0.00..4174.27 rows=198980 width=0) (actual time=51.162..51.162 rows=199678 loops=1)
Q19,1.0,->  Bitmap Index Scan on part_p_container_p_brand_p_partkey_idx  (cost=0.00..290.05 rows=8057 width=0) (actual time=4.100..4.100 rows=8186 loops=1)
Q19,1.0,->  Bitmap Index Scan on part_p_container_p_brand_p_partkey_idx  (cost=0.00..289.41 rows=7994 width=0) (actual time=4.271..4.271 rows=7865 loops=1)
Q19,1.0,->  Bitmap Index Scan on part_p_container_p_brand_p_partkey_idx  (cost=0.00..288.69 rows=7919 width=0) (actual time=3.686..3.686 rows=8175 loops=1)
Q19,1.0,->  Bitmap Heap Scan on part  (cost=13441.53..37477.10 rows=10314 width=30) (actual time=152.722..333.649 rows=10593 loops=1)
Q18,1.0,->  Seq Scan on orders  (cost=0.00..406090.48 rows=15104948 width=16) (actual time=0.021..6178.254 rows=15000000 loops=1)
Q18,1.0,->  Seq Scan on lineitem  (cost=0.00..1676907.95 rows=60405195 width=8) (actual time=0.651..15227.031 rows=59984909 loops=1)
Q18,1.0,->  Seq Scan on lineitem  (cost=0.00..1676907.95 rows=60405195 width=8) (actual time=0.011..18003.829 rows=59984909 loops=1)
Q17,1.0,->  Seq Scan on lineitem  (cost=0.00..1690234.36 rows=60885236 width=12) (actual time=0.018..12835.634 rows=59984748 loops=1)
Q17,1.0,->  Hash  (cost=6650.25..6650.25 rows=2008 width=4) (actual time=30.996..30.996 rows=1946 loops=1)
